nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04334512,NCT04334512,1,0,4299535,Patient currently pregnant,Condition,0,870849174,1518,1526,Pregnant,"",0,"",-99999,99999,1,0
NCT04336215,NCT04336215,1,0,4299535,Patient currently pregnant,Condition,0,870851874,867,875,Pregnant,in the past 30 days,30,"",-99999,99999,1,0
NCT04338347,NCT04338347,1,0,4299535,Patient currently pregnant,Condition,0,870856174,1694,1702,Pregnant,at screening,0,"",-99999,99999,1,0
NCT04339426,NCT04339426,1,0,4299535,Patient currently pregnant,Condition,0,870857074,830,838,Pregnant,"",0,"",-99999,99999,1,0
NCT04340050,NCT04340050_donor,1,1,4299535,Patient currently pregnant,Condition,1,,289,297,pregnant,previously,10000,"",-99999,99999,1,0
NCT04340050,NCT04340050_recipient,2,0,4299535,Patient currently pregnant,Condition,0,870857774,1423,1431,pregnant,during the study period,0,"",-99999,99999,1,0
NCT04341116,NCT04341116,1,0,4299535,Patient currently pregnant,Condition,0,870860774,1793,1801,Pregnant,"",0,"",-99999,99999,1,0
NCT04341441,NCT04341441,1,0,4299535,Patient currently pregnant,Condition,0,870861174,1454,1462,pregnant,"",0,"",-99999,99999,1,0
NCT04341727,NCT04341727,1,0,4299535,Patient currently pregnant,Condition,0,870862474,1597,1605,pregnant,while on study,0,"",-99999,99999,1,0
NCT04341727,NCT04341727,1,0,4299535,Patient currently pregnant,Condition,0,870862474,1629,1637,pregnant,while on study,0,"",-99999,99999,1,0
NCT04342728,NCT04342728,1,0,4299535,Patient currently pregnant,Condition,0,,597,605,Pregnant,Current,10000,"",-99999,99999,1,0
NCT04371640,NCT04371640,1,0,42900763,Cytochrome P450 3A4 Inducers,Drug,0,870930274,945,970,strong inducers of CYP3A4,"",0,"",-99999,99999,1,1
NCT04349098,NCT04349098,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,55,64,SARS-CoV2,using the formula of Cockcroft and Gault,0,"",-99999,99999,0,0
NCT04317040,NCT04317040,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,115,141,SARS-coV-2 viral infection,"",0,"",-99999,99999,0,0
NCT04343183,NCT04343183,1,1,40653952,Human coronavirus,Measurement,0,,64,84,PCR COVID-19 testing,Current,10000,<90%,-99999,90,0,0
NCT04317040,NCT04317040,1,0,4120120,Hemodialysis,Procedure,0,870824174,1008,1020,hemodialysis,"",0,"",-99999,99999,1,1
NCT04403880,NCT04403880,1,1,40653952,Human coronavirus,Measurement,0,,203,218,SARS-CoV-2 test,within 2-10 weeks of enrollment,-70000,positive,-99999,99999,0,0
NCT04392219,NCT04392219,1,0,4141760,Hormone replacement therapy,Procedure,1,,2816,2843,hormone replacement therapy,within 14 days prior to the first dose of study drug,14,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,664,669,COVID,"",0,grade 3 or greater,3,99999,1,0
NCT04407286,NCT04407286_1,1,1,40653952,Human coronavirus,Measurement,0,,85,109,test result for COVID 19,"",0,positive,-99999,99999,0,0
NCT04317040,NCT04317040,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870823674,411,419,COVID 19,"",0,"",-99999,99999,1,0
NCT04368728,NCT04368728_1,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1278,1286,COVID 19,within 24 hours,1,"",-99999,99999,1,0
NCT04368728,NCT04368728_2,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1278,1286,COVID 19,"",0,"",-99999,99999,1,0
NCT04376034,NCT04376034_recipient,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1838,1845,COVID19,"",0,"",-99999,99999,1,0
NCT04318444,NCT04318444,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,870824474,465,473,COVID-19,current,10000,"",-99999,99999,1,0
NCT04278404,NCT04278404,1,0,4076862,Transplantation of liver,Procedure,0,,649,665,liver transplant,within the previous 24 hours,1,"",-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,4076862,Transplantation of liver,Procedure,0,870838874,2028,2044,liver transplant,"",0,"",-99999,99999,1,1
NCT04412772,NCT04412772,1,0,4299535,Patient currently pregnant,Condition,0,870990174,1104,1112,pregnant,"",0,"",-99999,99999,1,0
NCT04358003,NCT04358003,1,1,4199961,Acute lung injury,Condition,0,,129,152,acute lung injury (ALI),"",0,"",-99999,99999,0,1
NCT04365101,NCT04365101,1,1,437663,Fever,Condition,0,870917174,145,152,Fever  ,"",0,38 C,38,99999,0,1
NCT04408040,NCT04408040,1,1,317376,Tachypnea,Condition,0,870982574,287,296,tachypnea,"",0,>/=30 per min,30,99999,0,1
NCT04372628,NCT04372628,1,1,200219,Abdominal pain,Condition,0,870935174,386,400,abdominal pain,for 6 days,6,"",-99999,99999,0,1
NCT04380870,NCT04380870,1,1,200219,Abdominal pain,Condition,0,,170,184,abdominal pain,"",0,"",-99999,99999,0,1
NCT04399980,NCT04399980,1,1,4249557,Radiologic infiltrate of lung,Condition,0,,185,249,abnormalities/ infiltrates on chest x-ray or computed tomography,within 4 weeks,28,"",-99999,99999,0,1
NCT04345614,NCT04345614,1,1,255848,Pneumonia,Condition,0,870871974,689,726,abnormality consistent with pneumonia,"",0,"",-99999,99999,0,1
NCT04390503,NCT04390503_B,1,1,4267414,AIDS,Condition,0,870960974,1300,1339,acquired immunodeficiency,within the past 6 months,180,"",-99999,99999,0,1
NCT04345601,NCT04345601,1,1,4195694,Acute respiratory distress syndrome,Condition,0,870871274,362,404,acute respiratory distress syndrome (ARDS),"",0,"",-99999,99999,0,1
NCT04345601,NCT04345601,1,1,4195694,Acute respiratory distress syndrome,Condition,0,870871274,362,404,acute respiratory distress syndrome (ARDS),"",0,"",-99999,99999,0,1
NCT04358003,NCT04358003,1,1,4195694,Acute respiratory distress syndrome,Condition,0,,159,201,acute respiratory distress syndrome (ARDS),"",0,"",-99999,99999,0,1
NCT03852537,NCT03852537_pneum,2,1,319049,Acute respiratory failure,Condition,0,870811674,122,147,Acute respiratory failure,"",0,"",-99999,99999,0,1
NCT04354155,NCT04354155,1,1,319049,Acute respiratory failure,Condition,0,870890974,472,497,Acute respiratory failure,"",0,"",-99999,99999,0,1
NCT04393155,NCT04393155,1,1,319049,Acute respiratory failure,Condition,0,870965474,167,192,Acute Respiratory Failure,"",0,"",-99999,99999,0,1
NCT04372628,NCT04372628,1,1,4112341,Acute respiratory infections,Condition,0,870935174,258,285,acute respiratory infection,for 6 days,6,"",-99999,99999,0,1
NCT04366791,NCT04366791,1,1,320651,Severe acute respiratory syndrome,Condition,0,870919974,120,146,acute respiratory syndrome,at the time of enrollment,10000,"",-99999,99999,0,1
NCT04365257,NCT04365257,1,1,4170143,Respiratory tract infection,Condition,0,870919074,366,399,Acute respiratory tract infection,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_covid,1,1,4115573,Liver normal,Condition,0,870804974,2157,2216,Adequate hepatic function,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_other,2,1,4115573,Liver normal,Condition,0,870806374,2157,2216,Adequate hepatic function,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_covid,1,1,4217308,Normal renal function,Condition,0,870804974,2157,2216,Adequate renal function,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_other,2,1,4217308,Normal renal function,Condition,0,870806374,2157,2216,Adequate renal function,"",0,"",-99999,99999,0,1
NCT04371393,NCT04371393,1,1,4195694,Acute respiratory distress syndrome,Condition,0,870929274,863,867,ARDS,"",0,"",-99999,99999,0,1
NCT04389450,NCT04389450,1,1,4195694,Acute respiratory distress syndrome,Condition,0,,363,367,ARDS,at time of randomization,0,"",-99999,99999,0,1
NCT04412772,NCT04412772,1,1,4195694,Acute respiratory distress syndrome,Condition,0,870989774,478,482,ARDS,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,317009,Asthma,Condition,0,870826774,524,530,asthma,at the time of presentation,10000,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,317009,Asthma,Condition,0,870838474,1036,1042,Asthma,history of,0,"",-99999,99999,0,1
NCT04370782,NCT04370782,1,1,317009,Asthma,Condition,0,870927974,659,665,asthma,history of,0,"",-99999,99999,0,1
NCT04372017,NCT04372017_B,2,1,317009,Asthma,Condition,0,870931874,1395,1401,asthma,"",0,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,1,317009,Asthma,Condition,0,,491,497,Asthma,"",0,"",-99999,99999,0,1
NCT04388826,NCT04388826,1,1,317009,Asthma,Condition,0,870958374,396,402,Asthma,"",0,"",-99999,99999,0,1
NCT04390503,NCT04390503_B,1,1,317009,Asthma,Condition,0,870960974,1062,1068,asthma,within the past 6 months,180,"",-99999,99999,0,1
NCT04390503,NCT04390503_C,2,1,317009,Asthma,Condition,0,870961674,1062,1068,asthma,current,10000,"",-99999,99999,0,1
NCT04396106,NCT04396106,1,1,317009,Asthma,Condition,0,870967374,414,420,asthma,"",0,"",-99999,99999,0,1
NCT04408040,NCT04408040,1,1,317009,Asthma,Condition,0,870982874,540,546,asthma,"",0,"",-99999,99999,0,1
NCT04353037,NCT04353037_healthcare,2,1,4309345,Asymptomatic,Condition,0,,798,810,asymptomatic,currently,10000,"",-99999,99999,0,1
NCT04403880,NCT04403880,1,1,4155635,Subclinical infection,Condition,0,870977974,162,184,asymptomatic infection,within 1-8 weeks of enrollment,-70000,"",-99999,99999,0,1
NCT04350593,NCT04350593,1,1,317576,Coronary arteriosclerosis,Condition,0,870881874,456,494,atherosclerotic cardiovascular disease,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_covid,1,0,313217,Atrial fibrillation,Condition,1,,7143,7162,atrial fibrillation,History of,0,"",-99999,99999,0,1
NCT04363437,NCT04363437,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,,646,686,oxygen supplementation nasal cannula,"",0,age,-99999,99999,1,1
NCT04338828,NCT04338828,1,0,4239130,Oxygen therapy,Procedure,0,,677,691,oxygen therapy,12 days prior to ED visit,12,"",-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,313217,Atrial fibrillation,Condition,1,,7143,7162,atrial fibrillation,<=4 weeks before the start of treatment,28,"",-99999,99999,0,1
NCT04402060,NCT04402060,1,1,4239130,Oxygen therapy,Procedure,0,870976474,167,189,oxygen supplementation,"",0,"",-99999,99999,0,1
NCT04366791,NCT04366791,1,1,4239130,Oxygen therapy,Procedure,0,870919974,191,205,oxygen support,at the time of enrollment,10000,"",-99999,99999,0,1
NCT04341116,NCT04341116,1,0,4239130,Oxygen therapy,Procedure,0,870860074,1004,1018,oxygen therapy,"",0,"",-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,313217,Atrial fibrillation,Condition,1,,3870,3889,atrial fibrillation,within 14 days prior to screening evaluation,14,"",-99999,99999,0,1
NCT04329923,NCT04329923_2,2,0,313217,Atrial fibrillation,Condition,1,,3870,3889,atrial fibrillation,within 14 days prior to screening evaluation,14,"",-99999,99999,0,1
NCT04329923,NCT04329923_3,3,0,313217,Atrial fibrillation,Condition,1,,3870,3889,atrial fibrillation,within 14 days prior to screening evaluation,14,"",-99999,99999,0,1
NCT04353037,NCT04353037_covid19,1,0,313217,Atrial fibrillation,Condition,1,,3523,3542,atrial fibrillation,within four days prior to time of enrollment,4,"",-99999,99999,0,1
NCT04353037,NCT04353037_healthcare,2,0,313217,Atrial fibrillation,Condition,1,,3523,3542,atrial fibrillation,currently,10000,"",-99999,99999,0,1
NCT04374565,NCT04374565,1,1,434621,Autoimmune disease,Condition,0,,434,454,autoimmune disorders,within 72 hours of admission to afloor bed (non-ICU bed),3,"",-99999,99999,0,1
NCT04385199,NCT04385199,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870954674,149,197,Bilateral airspace opacities on chest radiograph,at 24 to 48 hours,2,"",-99999,99999,0,1
NCT04341935,NCT04341935,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870862774,473,497,bilateral consolidations,"",0,"",-99999,99999,0,1
NCT04341935,NCT04341935,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870862774,437,469,bilateral ground glass opacities,"",0,"",-99999,99999,0,1
NCT04345601,NCT04345601,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,,805,886,Bilateral opacities present on chest radiograph or computed tomographic (CT) scan,acute respiratory distress syndrome (ARDS),0,"",-99999,99999,0,1
NCT04402060,NCT04402060,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870976574,314,392,bilateral opacities present on computed tomographic scan,"",0,"",-99999,99999,0,1
NCT04334460,NCT04334460,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870847674,602,630,bilateral patchy infiltrates,"",0,"",-99999,99999,0,1
NCT04356937,NCT04356937,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,870897674,753,799,Bilateral pulmonary infiltrates on chest X ray,"",0,"",-99999,99999,0,1
NCT04412785,NCT04412785,1,0,197508,Malignant tumor of urinary bladder,Condition,1,870990574,595,609,bladder cancer,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4112853,Malignant tumor of breast,Condition,0,870810074,939,959,breast cancer,at any time in the past,10000,"",-99999,99999,0,1
NCT04381988,NCT04381988,1,1,4112853,Malignant tumor of breast,Condition,0,870951374,1529,1542,Breast Cancer,"",0,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,317576,Coronary arteriosclerosis,Condition,0,870881374,242,245,CAD,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,443392,Malignant neoplastic disease,Condition,0,870838474,1182,1188,Cancer,history of,0,"",-99999,99999,0,1
NCT04349631,NCT04349631,1,1,443392,Malignant neoplastic disease,Condition,0,870880974,361,367,cancer,"",0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,443392,Malignant neoplastic disease,Condition,0,870884474,1251,1257,cancer,> 72h,0,"",-99999,99999,0,1
NCT04351880,NCT04351880,1,1,443392,Malignant neoplastic disease,Condition,0,870885674,287,293,Cancer,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,443392,Malignant neoplastic disease,Condition,0,870907974,1588,1594,cancer,for > 72h,0,"",-99999,99999,0,1
NCT04361552,NCT04361552,1,1,443392,Malignant neoplastic disease,Condition,0,870908774,476,482,Cancer,Current,10000,"",-99999,99999,0,1
NCT04379518,NCT04379518,1,1,443392,Malignant neoplastic disease,Condition,0,,35,41,cancer,within 6 months,180,"",-99999,99999,0,1
NCT04387656,NCT04387656,1,1,443392,Malignant neoplastic disease,Condition,0,870956174,92,98,cancer,current,10000,"",-99999,99999,0,1
NCT04397614,NCT04397614,1,1,443392,Malignant neoplastic disease,Condition,0,,23,29,Cancer,"",0,"",-99999,99999,0,1
NCT04401410,NCT04401410,1,1,443392,Malignant neoplastic disease,Condition,0,870973174,1065,1071,cancer,within 3 months,90,"",-99999,99999,0,1
NCT04372017,NCT04372017_B,2,1,134057,Disorder of cardiovascular system,Condition,0,870931974,1777,1799,Cardiovascular disease,in the past 1 year,365,"",-99999,99999,0,1
NCT04390503,NCT04390503_B,1,1,134057,Disorder of cardiovascular system,Condition,0,870960974,932,954,cardiovascular disease,within the past 6 months,180,"",-99999,99999,0,1
NCT04390503,NCT04390503_C,2,1,134057,Disorder of cardiovascular system,Condition,0,870961674,932,954,cardiovascular disease,current,10000,"",-99999,99999,0,1
NCT04374279,NCT04374279,1,0,375545,Cataract,Condition,1,,879,888,cataracts,<=3 days from enrollment,3,"",-99999,99999,0,1
NCT04381988,NCT04381988,1,1,4131770,Neoplasm of central nervous system,Condition,0,870951374,1561,1590,Central Nervous System Tumors,"",0,"",-99999,99999,0,1
NCT04361552,NCT04361552,1,1,381316,Cerebrovascular accident,Condition,0,870908774,396,426,Cerebrovascular accident (CVA),Current,10000,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,381591,Cerebrovascular disease,Condition,0,,1224,1247,cerebrovascular disease,History of,0,"",-99999,99999,0,1
NCT04412785,NCT04412785,1,0,198984,Malignant tumor of cervix,Condition,1,870990574,583,609,cervical cancer,"",0,"",-99999,99999,0,1
NCT04373044,NCT04373044,1,1,4186898,Chronic lung disease,Condition,0,870936874,692,712,chronic lung disease,for > 2 weeks,14,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,255573,Chronic obstructive lung disease,Condition,0,870826774,534,571,chronic obstructive pulmonary disease,at the time of presentation,10000,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,255573,Chronic obstructive lung disease,Condition,0,870884474,691,728,chronic obstructive pulmonary disease,> 72h,0,"",-99999,99999,0,1
NCT04354428,NCT04354428,1,1,255573,Chronic obstructive lung disease,Condition,0,870891374,486,523,chronic obstructive pulmonary disease,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,255573,Chronic obstructive lung disease,Condition,0,870908274,678,715,chronic obstructive pulmonary disease,Current,10000,"",-99999,99999,0,1
NCT04350593,NCT04350593,1,1,46271022,Chronic kidney disease,Condition,0,870881874,551,554,CKD,"",0,"",-99999,99999,0,1
NCT03852537,NCT03852537_pneum,2,1,4293463,Community acquired pneumonia,Condition,0,,92,120,community acquired pneumonia,in the previous 90 days,90,"",-99999,99999,0,1
NCT04345614,NCT04345614,1,1,4164633,Clouded consciousness,Condition,0,870871774,263,272,confusion,"",0,"",-99999,99999,0,1
NCT04347239,NCT04347239,1,1,4164633,Clouded consciousness,Condition,0,,511,520,confusion,at rest,0,"",-99999,99999,0,1
NCT04349098,NCT04349098,1,1,4164633,Clouded consciousness,Condition,0,870879974,543,552,confusion,"",0,"",-99999,99999,0,1
NCT04372628,NCT04372628,1,1,4164633,Clouded consciousness,Condition,0,870935174,486,495,confusion,for 6 days,6,"",-99999,99999,0,1
NCT04377672,NCT04377672,1,1,312723,Congenital heart disease,Condition,0,870945174,383,407,congenital heart disease,"",0,"",-99999,99999,0,1
NCT04329923,NCT04329923_2,2,1,201820,Diabetes mellitus,Condition,0,870836974,1535,1543,diabetes,Current  ,10000,"",-99999,99999,0,1
NCT04350450,NCT04350450,1,1,201820,Diabetes mellitus,Condition,0,870881374,273,281,Diabetes,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,201820,Diabetes mellitus,Condition,0,,919,927,diabetes,History of,0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,201820,Diabetes mellitus,Condition,0,870907974,919,927,diabetes,for > 72h,0,"",-99999,99999,0,1
NCT04361552,NCT04361552,1,1,201820,Diabetes mellitus,Condition,0,870908774,350,358,Diabetes,Current,10000,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,201820,Diabetes mellitus,Condition,0,870915974,1155,1163,Diabetes,"",0,"",-99999,99999,0,1
NCT04365101,NCT04365101,1,1,201820,Diabetes mellitus,Condition,0,870917274,304,312,diabetes,at the time of signing the Study informed consent form (ICF) for the Phase I of the study,10000,"",-99999,99999,0,1
NCT04388826,NCT04388826,1,1,201820,Diabetes mellitus,Condition,0,870958374,447,455,Diabetes,"",0,"",-99999,99999,0,1
NCT04396106,NCT04396106,1,1,201820,Diabetes mellitus,Condition,0,870967374,402,410,diabetes,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,201820,Diabetes mellitus,Condition,0,870826774,405,422,diabetes mellitus,at the time of presentation,10000,"",-99999,99999,0,1
NCT04349631,NCT04349631,1,1,201820,Diabetes mellitus,Condition,0,870880974,342,359,diabetes mellitus,"",0,"",-99999,99999,0,1
NCT04351880,NCT04351880,1,1,201820,Diabetes mellitus,Condition,0,870885674,395,412,Diabetes Mellitus,"",0,"",-99999,99999,0,1
NCT04370782,NCT04370782,1,1,201820,Diabetes mellitus,Condition,0,870927974,574,591,diabetes mellitus,history of,0,"",-99999,99999,0,1
NCT04372017,NCT04372017_B,2,1,201820,Diabetes mellitus,Condition,0,870931974,1758,1775,Diabetes mellitus,in the past 1 year,365,"",-99999,99999,0,1
NCT04373044,NCT04373044,1,1,201820,Diabetes mellitus,Condition,0,870936874,650,667,diabetes mellitus,for > 2 weeks,14,"",-99999,99999,0,1
NCT04374019,NCT04374019,1,1,201820,Diabetes mellitus,Condition,0,870938274,402,419,Diabetes Mellitus,"",0,"",-99999,99999,0,1
NCT04390503,NCT04390503_B,1,1,201820,Diabetes mellitus,Condition,0,870960974,990,1007,Diabetes mellitus,within the past 6 months,180,"",-99999,99999,0,1
NCT04390503,NCT04390503_C,2,1,201820,Diabetes mellitus,Condition,0,870961674,990,1007,Diabetes mellitus,current,10000,"",-99999,99999,0,1
NCT04401410,NCT04401410,1,1,201820,Diabetes mellitus,Condition,0,870973074,1021,1038,Diabetes Mellitus,"",0,"",-99999,99999,0,1
